[2272, 4095, 4095, 4095, 4095, 320.9058, 43.07281, 319.0943, -0.3587786, 5.496183, -6.320611, 185.7684, 144.6681, 351.6916, -5.580153, 0.5648855, 0.7862596],
[2278, 4095, 4095, 4095, 4095, 322.9079, 42.36324, 320.4268, -1.236641, 5.358778, -2.946565, 188.1111, 142.7353, 349.1938, -7.366412, -1.656489, -1.114504],
[2295, 4095, 4095, 4095, 4095, 321.8303, 40.91112, 317.8788, 3.328244, 6.824428, -3.389313, 181.1911, 144.07, 358.1791, -9.526717, 2.282443, -2.549618],
[2278, 4095, 4095, 4095, 4095, 320.9324, 43.28286, 319.3293, -6.251908, 4.80916, 2.709924, 182.5189, 145.017, 356.2157, -1.977099, 1.465649, 1.175573],
[2288, 4095, 4095, 4095, 4095, 320.8073, 43.38402, 319.3032, -3.061069, 1.625954, 3.465649, 182.1545, 145.2661, 356.7073, -3.641221, 1.328244, 2.587786],
[2302, 4095, 4095, 4095, 4095, 319.2422, 43.50162, 317.8425, -5.129771, 2.038168, 3.022901, 181.3639, 145.3708, 357.8415, -2.816794, 1.59542, 2.007634],
[2290, 4095, 4095, 4095, 4095, 320.0185, 42.43107, 317.5576, -2.709924, 4.465649, -1.557252, 183.2024, 144.3495, 355.353, -6.557252, 1.206107, 1.824428],
[2288, 4095, 4095, 4095, 4095, 321.3884, 41.6794, 318.1971, -1.343511, 4.824428, 3.175573, 181.4112, 144.7755, 357.8202, -4.08397, 3.580153, 1.679389],
[2431, 4095, 4095, 4095, 4095, 319.3404, 42.16493, 316.6057, -4.938931, 0.259542, 3.656489, 181.5981, 144.3584, 357.5914, -0.4351145, 1.641221, 0.7557252],
[2295, 4095, 4095, 4095, 4095, 318.3225, 42.1897, 315.6039, -5.038168, 2.358779, 2.458015, 182.054, 144.3751, 356.9525, -2.648855, 0.9770992, 1.343511],
[2266, 4095, 4095, 4095, 4095, 317.8818, 40.65661, 313.6163, -5.167939, 2.038168, 2.648855, 182.6337, 144.4232, 356.1357, -2.053435, 1.068702, 1.916031],
[2288, 4095, 4095, 4095, 4095, 318.7093, 41.73351, 315.5351, -6.91603, 0.1755725, 3.992366, 182.2078, 144.1643, 356.7622, -3.419847, 1.259542, 2.816794],
[2271, 4095, 4095, 4095, 4095, 318.3505, 42.06235, 315.5042, -1.038168, 5.564886, -0.3587786, 182.0366, 144.1008, 357.0065, -5.91603, 1.992366, 1.274809],
[2291, 4095, 4095, 4095, 4095, 320.5569, 40.5407, 316.2045, -3.10687, 5.572519, -1.496183, 183.7408, 143.2931, 354.8043, -6.160306, 2.206107, 0.9541985],
[2288, 4095, 4095, 4095, 4095, 319.2861, 42.73351, 317.1202, -3.167939, 1.053435, -0.7251908, 182.5761, 144.2257, 356.2433, -1.221374, 0.04580153, 1.89313],
[2249, 4095, 4095, 4095, 4095, 318.8711, 41.72637, 315.6912, -2.061069, 0.007633588, -3.557252, 184.076, 144.7023, 354.0606, -5.343512, 0.5954198, 1.137405],
[2299, 4095, 4095, 4095, 4095, 319.5513, 40.37176, 315.0121, -3.19084, 3.40458, 0.2137404, 183.4346, 144.0337, 355.0857, -3.641221, 1.80916, 1.259542],
[2288, 4095, 4095, 4095, 4095, 319.9531, 41.92011, 316.9799, -5.412214, 3.061069, 3.351145, 183.6376, 144.24, 354.7673, -2.618321, 1.114504, 2.091603],
[2263, 4095, 4095, 4095, 4095, 318.3287, 42.52702, 315.9486, -2.877863, 2.083969, -2.923664, 183.0277, 144.5966, 355.5568, -1.931298, 2.519084, 4.526718],
[2289, 4095, 4095, 4095, 4095, 318.2228, 40.72618, 314.0294, -4.80916, 1.091603, 3.748092, 183.7654, 144.7523, 354.4884, -4.022901, 2.038168, 1.282443],
[2273, 4095, 4095, 4095, 4095, 321.4807, 38.66117, 315.2375, 0.129771, 0.2366412, -1.458015, 183.1248, 143.8268, 355.5459, -6.832061, 1.038168, 2.122137],
[2282, 4095, 4095, 4095, 4095, 319.371, 40.77869, 315.2411, -1.328244, 3.709924, -4.091603, 183.5012, 144.179, 354.9676, -4.152672, 0.480916, 0.832061],
[2271, 4095, 4095, 4095, 4095, 319.9721, 41.07671, 316.1511, -2.709924, 2.618321, 0.4045802, 183.9873, 143.9817, 354.3355, -3.832061, 0.6641222, 1.290076],
[2283, 4095, 4095, 4095, 4095, 320.0191, 40.67945, 315.7978, -4.068702, 3.977099, 0.5496183, 183.3965, 144.0925, 355.1278, -2.145038, 2.450382, 0.7709923],
