[1,1,1,1,1,11.38,59.98,6.64,248.35,243.95,230.92],
[1,1,1,1,1,10.42,59.68,6.14,248.51,244.03,231.05],
[1,1,1,1,1,9.93,59.95,5.78,248.53,244.35,230.68],
[1,1,1,1,1,12.30,60.70,6.98,249.10,245.28,230.33],
[1,1,1,1,1,10.61,59.47,6.30,248.17,243.87,230.77],
[1,1,1,1,1,10.33,59.86,6.04,248.58,243.88,231.33],
[1,1,1,1,1,12.00,60.62,6.82,248.78,244.27,231.14],
[1,1,1,1,1,11.61,59.93,6.78,248.48,244.26,230.73],
[1,1,1,1,1,9.16,59.34,5.46,248.47,243.67,231.45],
[1,1,1,1,1,10.43,59.67,6.14,248.62,244.51,230.60],
[1,1,1,1,1,12.14,60.86,6.84,248.49,243.75,231.37],
[1,1,1,1,1,12.07,60.08,7.01,247.64,243.28,230.74],
[1,1,1,1,1,9.08,59.22,5.44,247.87,243.66,230.61],
[1,1,1,1,1,10.54,59.80,6.18,247.69,243.12,231.01],
[1,1,1,1,1,10.78,59.92,6.29,248.36,243.36,231.65],
[1,1,1,1,1,11.61,59.27,6.96,248.69,243.67,231.75],
[1,1,1,1,1,10.60,59.66,6.25,248.24,243.48,231.35],
[1,1,1,1,1,10.75,59.25,6.45,248.40,243.80,231.19],
[1,1,1,1,1,9.63,59.41,5.73,248.10,243.52,231.10],
[1,1,1,1,1,10.31,58.95,6.25,248.21,243.51,231.26],
[1,1,1,1,1,9.23,59.25,5.52,248.08,243.36,231.26],
[1,1,1,1,1,10.67,59.63,6.30,247.92,243.28,231.13],
[1,1,1,1,1,9.46,58.96,5.72,248.29,243.73,231.11],
[1,1,1,1,1,10.96,59.72,6.45,248.30,243.78,231.06],
[1,1,1,1,1,10.83,58.52,6.68,247.97,243.35,231.12],
[1,1,1,1,1,11.17,59.40,6.66,248.83,244.67,230.71],
[1,1,1,1,1,10.66,58.99,6.46,248.40,243.68,231.33],
[1,1,1,1,1,9.94,58.59,6.10,247.98,243.37,231.10],
[1,1,1,1,1,10.36,59.79,6.08,248.61,244.32,230.84],
[1,1,1,1,1,9.06,59.47,5.37,247.60,242.62,231.48],
[1,1,1,1,1,9.75,59.24,5.84,248.62,243.86,231.42],
[1,1,1,1,1,8.61,59.21,5.16,248.64,243.77,231.56],
[1,1,1,1,1,8.90,59.24,5.32,248.26,243.42,231.44],
[1,1,1,1,1,10.07,58.99,6.09,248.51,243.73,231.42],
