[0,0,0,0,0,16.48,36.81,21.56,209.73,220.23,214.03],
[0,0,0,0,0,11.05,35.15,15.50,210.91,221.90,213.72],
[0,0,0,0,0,13.16,37.17,17.14,212.49,222.01,215.26],
[0,0,0,0,0,9.59,35.24,13.45,211.68,221.96,214.47],
[0,0,0,0,0,11.47,36.27,15.46,211.97,220.02,216.62],
[0,0,0,0,0,8.96,35.67,12.39,212.17,220.56,216.31],
[0,0,0,0,0,9.82,36.09,13.37,212.12,220.84,216.00],
[0,0,0,0,0,10.01,35.93,13.69,212.48,221.93,215.32],
[0,0,0,0,0,11.10,36.49,14.86,212.03,220.73,216.00],
[0,0,0,0,0,9.87,35.42,13.74,211.43,221.21,214.91],
[0,0,0,0,0,8.12,35.98,11.12,211.87,221.00,215.57],
[0,0,0,0,0,9.65,36.50,12.94,212.42,220.86,216.28],
[0,0,0,0,0,10.12,35.59,14.00,211.05,220.30,215.36],
[0,0,0,0,0,9.97,35.41,13.89,211.48,221.53,214.66],
[0,0,0,0,0,13.50,37.64,17.29,210.98,220.14,215.44],
[0,0,0,0,0,11.90,36.28,16.02,209.95,222.00,212.61],
[0,0,0,0,0,14.18,36.60,18.80,209.38,221.17,212.78],
[0,0,0,0,0,13.84,35.75,18.90,210.62,221.62,213.67],
[0,0,0,0,0,14.71,36.37,19.62,209.71,221.87,212.48],
[0,0,0,0,0,12.92,34.85,18.23,210.35,221.79,213.23],
[0,0,0,0,0,14.80,36.78,19.47,209.56,221.35,212.80],
[0,0,0,0,0,12.46,36.12,16.85,209.60,220.99,213.18],
[0,0,0,0,0,12.62,35.41,17.48,209.65,221.21,213.02],
[0,0,0,0,0,12.86,36.69,17.04,210.60,221.61,213.66],
[0,0,0,0,0,13.41,35.39,18.55,210.70,221.35,214.01],
[0,0,0,0,0,13.28,36.16,17.89,210.86,221.56,213.97],
[0,0,0,0,0,12.89,35.61,17.72,209.56,221.19,212.96],
[0,0,0,0,0,12.83,36.57,17.07,210.81,221.57,213.91],
[0,0,0,0,0,12.18,35.29,16.96,210.27,222.49,212.51],
[0,0,0,0,0,12.54,35.69,17.21,210.11,222.46,212.36],
[0,0,0,0,0,13.32,36.40,17.80,210.56,221.74,213.50],
[0,0,0,0,0,13.63,35.34,18.88,210.09,221.15,213.55],
[0,0,0,0,0,13.71,36.06,18.52,210.13,221.73,213.05],
[0,0,0,0,0,14.84,36.65,19.60,210.15,221.89,212.93],
[0,0,0,0,0,12.46,34.88,17.59,210.75,221.77,213.67],
[0,0,0,0,0,13.89,37.04,18.15,210.44,220.96,214.09],
[0,0,0,0,0,11.45,35.55,15.82,210.16,221.82,213.00],
[0,0,0,0,0,12.80,35.82,17.47,210.54,221.85,213.38],
[0,0,0,0,0,12.84,36.75,16.98,211.25,221.57,214.38],
[0,0,0,0,0,11.59,36.00,15.77,209.78,221.49,212.90],
[0,0,0,0,0,12.62,34.93,17.78,211.04,221.97,213.79],
[0,0,0,0,0,13.08,36.27,17.57,209.79,222.21,212.26],
[0,0,0,0,0,12.99,35.84,17.71,210.91,222.09,213.54],
[0,0,0,0,0,12.37,36.20,16.67,210.37,221.60,213.42],
[0,0,0,0,0,11.61,36.30,15.63,211.02,222.06,213.69],
[0,0,0,0,0,13.89,37.11,18.10,210.17,221.25,213.54],
[0,0,0,0,0,349.01,319.79,192.93,236.80,181.73,268.87],
[0,0,0,0,0,349.40,319.08,192.18,237.03,182.32,268.50],
[0,0,0,0,0,349.54,319.57,192.22,237.18,182.05,268.68],
[0,0,0,0,0,349.05,319.69,192.85,236.98,182.75,268.21],
[0,0,0,0,0,348.90,319.26,192.83,237.13,181.66,268.93],
[0,0,0,0,0,349.11,319.55,192.72,236.69,182.89,268.10],
[0,0,0,0,0,349.23,319.79,192.69,237.04,181.84,268.81],
[0,0,0,0,0,348.03,318.18,193.34,236.58,180.19,269.88],
[0,0,0,0,0,352.35,322.83,190.04,236.33,185.68,266.21],
[0,0,0,0,0,353.83,322.24,187.94,238.09,181.95,268.79],
[0,0,0,0,0,326.16,315.29,214.10,237.29,180.79,269.49],
[0,0,0,0,0,319.65,320.11,225.47,236.01,184.59,266.90],
[0,0,0,0,0,315.32,326.52,236.22,236.78,188.91,264.14],
[0,0,0,0,0,309.68,335.96,249.69,237.15,194.42,260.57],
[0,0,0,0,0,314.86,351.46,261.50,237.03,197.27,258.60],
[0,0,0,0,0,310.77,9.26,278.00,235.84,200.79,255.55],
[0,0,0,0,0,314.45,20.54,290.19,234.15,207.35,249.51],
[0,0,0,0,0,316.63,35.30,306.85,230.59,209.78,244.82],
[0,0,0,0,0,327.88,47.19,329.81,226.10,213.95,237.07],
[0,0,0,0,0,340.10,43.09,338.84,219.85,214.58,230.45],
[0,0,0,0,0,345.36,34.05,338.87,215.60,220.80,219.67],
[0,0,0,0,0,340.80,30.78,329.69,212.80,221.25,216.31],
[0,0,0,0,0,348.49,27.29,338.47,209.43,220.51,213.44],
[0,0,0,0,0,352.56,27.56,345.95,208.16,224.35,208.71],
[0,0,0,0,0,354.80,26.47,349.63,211.21,223.78,212.31],
[0,0,0,0,0,356.95,24.55,353.34,209.47,223.30,210.95],
[0,0,0,0,0,356.22,22.75,351.05,206.03,222.12,208.37],
[0,0,0,0,0,3.96,24.73,8.54,209.68,224.84,209.82],
[0,0,0,0,0,359.52,24.01,358.91,206.58,224.94,206.63],
[0,0,0,0,0,357.86,20.62,354.33,205.84,223.91,206.70],
