[1,0,1,1,1,5.00,329.63,171.50,234.44,184.97,266.44],
[1,0,1,1,1,4.62,329.55,172.18,234.84,189.00,263.63],
[1,0,1,1,1,2.67,330.30,175.32,234.21,186.70,265.16],
[1,0,1,1,1,2.28,329.38,176.15,235.59,188.57,264.10],
[1,0,1,1,1,3.17,329.33,174.67,234.35,185.61,265.97],
[1,0,1,1,1,4.12,328.82,173.20,234.95,186.85,265.18],
[1,0,1,1,1,2.71,329.40,175.42,233.96,187.92,264.22],
[1,0,1,1,1,3.71,329.34,173.76,234.62,187.79,264.45],
[1,0,1,1,1,2.91,328.73,175.21,235.80,186.57,265.53],
[1,0,1,1,1,3.55,329.42,174.00,234.44,186.57,265.29],
[1,0,1,1,1,2.62,329.15,175.62,234.51,186.43,265.41],
[1,0,1,1,1,3.43,329.19,174.26,234.61,187.17,264.89],
[1,0,1,1,1,3.93,329.28,173.40,235.03,185.97,265.82],
[1,0,1,1,1,3.95,328.87,173.48,234.76,186.03,265.73],
[1,0,1,1,1,3.77,328.96,173.76,235.19,186.02,265.81],
[1,0,1,1,1,3.77,329.23,173.68,234.55,186.23,265.56],
[1,0,1,1,1,3.85,329.65,173.45,234.77,187.48,264.70],
[1,0,1,1,1,3.49,328.98,174.21,234.86,186.04,265.74],
[1,0,1,1,1,4.25,328.96,172.96,234.68,187.40,264.75],
[1,0,1,1,1,4.21,329.23,172.94,234.71,187.65,264.57],
[1,0,1,1,1,2.86,329.42,175.17,234.72,185.86,265.85],
[1,0,1,1,1,4.24,329.28,172.88,235.32,187.73,264.63],
[1,0,1,1,1,3.93,329.22,173.42,234.81,185.83,265.88],
[1,0,1,1,1,2.88,329.20,175.17,234.51,186.93,265.05],
[1,0,1,1,1,3.86,329.30,173.52,234.44,186.41,265.41],
[1,0,1,1,1,4.24,329.01,172.96,234.72,185.77,265.91],
[1,0,1,1,1,3.86,329.21,173.55,234.49,185.88,265.79],
[1,0,1,1,1,3.91,329.95,173.27,234.39,187.28,264.77],
[1,0,1,1,1,3.77,328.58,173.84,234.88,186.52,265.40],
[1,0,1,1,1,3.91,328.75,173.57,234.40,187.33,264.74],
[1,0,1,1,1,4.03,328.80,173.36,235.17,185.99,265.83],
[1,0,1,1,1,4.43,328.79,172.71,235.12,187.10,265.04],
[1,0,1,1,1,2.95,328.90,175.11,234.77,186.62,265.31],
[1,0,1,1,1,3.49,329.03,174.20,234.90,186.93,265.12],
[1,0,1,1,1,3.72,329.22,173.78,234.60,185.34,266.20],
[1,0,1,1,1,3.32,329.06,174.48,234.95,187.01,265.07],
[1,0,1,1,1,4.06,328.38,173.42,234.96,186.75,265.26],
[1,0,1,1,1,4.03,329.19,173.26,234.76,186.32,265.53],
[1,0,1,1,1,3.94,329.55,173.31,234.41,185.87,265.79],
[1,0,1,1,1,3.94,329.39,173.36,235.18,187.49,264.77],
[1,0,1,1,1,4.24,329.28,172.89,234.87,186.74,265.25],
[1,0,1,1,1,4.48,329.39,172.45,234.70,186.62,265.30],
[1,0,1,1,1,3.98,329.45,173.27,234.52,186.98,265.01],
[1,0,1,1,1,3.96,329.25,173.37,234.79,186.66,265.29],
[1,0,1,1,1,3.41,329.66,174.19,235.32,187.27,264.96],
[1,0,1,1,1,4.04,329.02,173.29,234.82,185.53,266.10],
[1,0,1,1,1,10.72,339.96,152.57,229.84,188.76,262.59],
[1,0,1,1,1,10.00,339.81,154.38,229.82,187.82,263.38],
[1,0,1,1,1,10.86,339.91,152.33,229.72,187.79,263.39],
[1,0,1,1,1,11.00,340.13,151.74,229.22,188.43,262.71],
[1,0,1,1,1,9.81,339.52,155.16,229.05,186.95,263.96],
[1,0,1,1,1,11.00,339.71,152.28,229.63,189.40,261.99],
[1,0,1,1,1,9.91,339.87,154.52,229.22,187.79,263.27],
[1,0,1,1,1,10.23,339.85,153.82,229.50,187.91,263.23],
[1,0,1,1,1,10.00,339.85,154.34,230.23,189.54,262.04],
[1,0,1,1,1,9.70,339.42,155.53,229.84,187.83,263.38],
[1,0,1,1,1,10.88,339.84,152.36,229.59,187.79,263.36],
[1,0,1,1,1,11.09,339.11,152.82,229.40,187.69,263.40],
[1,0,1,1,1,11.62,341.89,147.85,229.87,188.37,262.93],
[1,0,1,1,1,9.70,339.39,155.56,229.95,188.00,263.26],
[1,0,1,1,1,10.62,340.18,152.52,229.75,187.27,263.83],
[1,0,1,1,1,10.79,340.00,152.36,229.60,188.16,263.05],
[1,0,1,1,1,10.80,339.07,153.49,230.02,187.38,263.80],
[1,0,1,1,1,10.40,339.60,153.74,229.78,188.49,262.80],
[1,0,1,1,1,10.34,339.66,153.80,230.15,187.24,263.95],
[1,0,1,1,1,10.28,339.69,153.89,229.85,187.03,264.06],
[1,0,1,1,1,11.46,339.32,151.77,229.43,188.10,263.05],
[1,0,1,1,1,10.82,339.23,153.24,229.82,187.94,263.29],
[1,0,1,1,1,10.23,339.71,153.97,229.26,187.88,263.20],
[1,0,1,1,1,10.52,338.68,154.55,229.84,188.10,263.15],
[1,0,1,1,1,10.48,339.36,153.84,229.84,187.83,263.38],
[1,0,1,1,1,10.66,338.96,153.93,230.24,188.77,262.69],
[1,0,1,1,1,10.05,338.39,155.89,230.29,188.64,262.81],
[1,0,1,1,1,9.89,338.86,155.74,229.95,188.44,262.89],
[1,0,1,1,1,10.05,337.88,156.45,230.71,189.18,262.47],
[1,0,1,1,1,10.41,338.20,155.34,230.61,188.57,262.95],
[1,0,1,1,1,10.30,337.78,156.01,230.98,189.18,262.54],
[1,0,1,1,1,10.37,337.89,155.76,231.34,188.78,262.96],
