[1,0,1,1,1,357.81,51.41,358.25,252.48,245.26,235.60],
[1,0,1,1,1,357.79,52.85,358.32,252.60,247.62,232.73],
[1,0,1,1,1,359.69,53.14,359.77,253.59,247.64,234.40],
[1,0,1,1,1,358.64,52.76,358.97,254.45,248.34,234.98],
[1,0,1,1,1,357.46,52.72,358.06,254.44,248.25,235.09],
[1,0,1,1,1,356.09,53.77,357.14,254.69,248.86,234.70],
[1,0,1,1,1,357.57,54.14,358.25,254.49,248.72,234.54],
[1,0,1,1,1,0.53,51.45,0.43,255.38,248.61,236.35],
[1,0,1,1,1,355.29,54.74,356.67,255.87,249.07,236.66],
[1,0,1,1,1,355.88,55.26,357.14,255.39,249.09,235.70],
[1,0,1,1,1,357.87,52.86,358.38,255.72,249.67,235.52],
[1,0,1,1,1,357.39,53.93,358.10,255.08,249.17,235.00],
[1,0,1,1,1,357.31,54.01,358.04,256.24,250.49,235.35],
[1,0,1,1,1,356.67,54.24,357.60,256.07,250.40,235.13],
[1,0,1,1,1,357.13,53.48,357.88,255.78,249.54,235.81],
[1,0,1,1,1,356.03,53.87,357.10,256.17,250.38,235.38],
[1,0,1,1,1,355.51,53.76,356.70,255.62,249.29,235.85],
[1,0,1,1,1,354.03,54.31,355.70,255.61,249.33,235.79],
[1,0,1,1,1,356.86,53.76,357.70,255.61,249.42,235.64],
[1,0,1,1,1,356.20,54.21,357.26,254.65,248.15,235.60],
[1,0,1,1,1,356.42,53.66,357.37,254.85,248.41,235.62],
[1,0,1,1,1,356.30,54.72,357.38,255.53,249.40,235.54],
[1,0,1,1,1,355.67,53.26,356.77,255.19,248.17,236.57],
[1,0,1,1,1,356.16,54.56,357.26,255.33,248.69,236.13],
[1,0,1,1,1,355.13,54.01,356.46,255.35,248.84,235.97],
[1,0,1,1,1,356.06,53.89,357.12,255.60,249.08,236.11],
[1,0,1,1,1,354.70,54.18,356.17,255.58,249.57,235.38],
[1,0,1,1,1,355.35,54.34,356.66,255.11,249.01,235.28],
[1,0,1,1,1,356.58,54.67,357.57,255.92,249.44,236.24],
[1,0,1,1,1,355.50,53.87,356.72,255.01,248.60,235.66],
[1,0,1,1,1,355.03,53.70,356.35,255.38,249.28,235.42],
[1,0,1,1,1,356.41,54.29,357.42,254.94,248.30,235.93],
[1,0,1,1,1,357.63,52.98,358.22,254.73,248.19,235.70],
[1,0,1,1,1,355.76,54.30,356.95,255.30,248.77,235.97],
[1,0,1,1,1,355.41,54.36,356.71,255.82,249.64,235.75],
[1,0,1,1,1,355.97,54.17,357.09,255.35,248.84,235.97],
[1,0,1,1,1,355.99,54.26,357.11,255.58,248.96,236.24],
[1,0,1,1,1,355.70,54.98,356.98,255.93,249.55,236.09],
[1,0,1,1,1,355.93,54.67,357.11,255.45,249.07,235.85],
[1,0,1,1,1,356.00,53.85,357.07,255.92,249.73,235.82],
[1,0,1,1,1,356.95,55.28,357.89,256.03,250.23,235.30],
[1,0,1,1,1,357.08,54.79,357.94,255.87,249.04,236.69],
[1,0,1,1,1,356.62,55.71,357.69,256.35,249.84,236.50],
[1,0,1,1,1,355.82,54.72,357.04,255.98,249.23,236.64],
[1,0,1,1,1,354.26,54.82,355.95,256.59,250.24,236.42],
