[1,1,1,1,1,39.29,84.15,4.79,245.20,234.47,237.10],
[1,1,1,1,1,39.87,83.41,5.51,245.34,235.18,236.57],
[1,1,1,1,1,37.41,82.95,5.40,245.10,235.08,236.38],
[1,1,1,1,1,36.72,84.17,4.35,244.34,233.95,236.58],
[1,1,1,1,1,39.43,83.71,5.18,244.89,233.75,237.42],
[1,1,1,1,1,37.77,83.35,5.16,244.62,234.33,236.53],
[1,1,1,1,1,32.74,83.10,4.45,245.73,235.37,236.87],
[1,1,1,1,1,31.31,83.52,3.96,245.07,235.09,236.34],
[1,1,1,1,1,37.05,83.33,5.04,244.84,233.82,237.29],
[1,1,1,1,1,32.98,82.97,4.58,244.82,234.58,236.53],
[1,1,1,1,1,40.07,83.75,5.27,245.33,235.01,236.72],
[1,1,1,1,1,29.63,83.08,3.95,245.92,235.50,236.96],
[1,1,1,1,1,43.25,83.98,5.67,245.36,235.20,236.58],
[1,1,1,1,1,41.24,84.02,5.25,244.83,234.78,236.35],
[1,1,1,1,1,37.00,83.58,4.85,244.62,233.73,237.11],
[1,1,1,1,1,36.89,83.53,4.87,244.27,233.75,236.69],
[1,1,1,1,1,37.64,83.30,5.18,244.99,234.49,236.82],
[1,1,1,1,1,35.72,82.96,5.07,244.97,235.21,236.10],
[1,1,1,1,1,38.69,83.59,5.14,244.78,234.00,237.05],
[1,1,1,1,1,32.48,82.64,4.70,245.39,235.38,236.44],
[1,1,1,1,1,40.58,83.78,5.33,245.34,235.30,236.45],
[1,1,1,1,1,34.52,82.82,4.95,244.84,234.24,236.88],
[1,1,1,1,1,41.19,83.62,5.59,245.30,235.17,236.54],
[1,1,1,1,1,37.33,83.37,5.07,245.09,234.86,236.58],
[1,1,1,1,1,35.16,82.87,5.04,245.00,234.89,236.45],
[1,1,1,1,1,45.37,84.40,5.67,245.60,235.24,236.82],
[1,1,1,1,1,37.08,82.55,5.65,245.33,234.43,237.28],
[1,1,1,1,1,32.21,83.37,4.19,245.06,234.82,236.59],
[1,1,1,1,1,30.05,82.91,4.12,245.80,235.37,236.95],
[1,1,1,1,1,36.56,83.22,5.04,245.14,234.32,237.16],
[1,1,1,1,1,31.68,83.88,3.79,245.13,234.48,236.99],
[1,1,1,1,1,34.43,82.68,5.03,245.40,234.54,237.27],
[1,1,1,1,1,40.13,84.13,4.96,244.81,234.40,236.70],
[1,1,1,1,1,31.63,82.22,4.81,245.44,235.30,236.58],
[1,1,1,1,1,42.69,84.14,5.41,245.25,234.38,237.23],
[1,1,1,1,1,32.29,83.03,4.42,244.78,234.41,236.66],
[1,1,1,1,1,35.34,83.73,4.46,244.95,234.80,236.48],
[1,1,1,1,1,35.93,82.79,5.24,244.85,234.96,236.20],
[1,1,1,1,1,36.69,83.67,4.73,245.04,234.70,236.69],
[1,1,1,1,1,41.15,83.75,5.47,244.86,234.25,236.90],
[1,1,1,1,1,37.47,83.05,5.34,245.36,235.81,235.98],
[1,1,1,1,1,35.55,83.54,4.63,245.35,235.34,236.43],
[1,1,1,1,1,37.82,82.44,5.88,245.43,235.05,236.81],
[1,1,1,1,1,33.25,83.83,4.05,245.37,234.97,236.82],
[1,1,1,1,1,34.50,82.56,5.13,245.44,234.61,237.24],
[1,1,1,1,1,39.90,84.15,4.90,245.26,234.43,237.21],
[1,1,1,1,1,358.89,66.68,359.52,240.10,216.65,246.84],
[1,1,1,1,1,19.65,77.27,4.61,241.60,221.90,244.12],
[1,1,1,1,1,30.03,69.90,11.95,241.94,225.22,241.76],
[1,1,1,1,1,10.49,73.15,3.21,241.80,225.10,241.71],
[1,1,1,1,1,13.37,72.44,4.30,242.63,229.93,238.39],
[1,1,1,1,1,16.97,71.41,5.86,242.46,229.07,238.98],
[1,1,1,1,1,11.45,71.92,3.78,242.01,226.60,240.66],
[1,1,1,1,1,29.47,74.56,8.87,243.37,234.39,235.00],
