[0, 0, 0, 0, 0, 13.25365, 12.98327, 45.51971, 14.18321, -3.48855, 8.099236, 164.8826, 138.515, 16.85595, -4.61832, -0.6717557, -11.05344],
[0, 0, 0, 0, 0, 11.85603, 16.26402, 35.70364, -0.9541985, 0.07633588, 17.23664, 165.6269, 142.4547, 18.30052, 11.90076, -4.61832, 0.4351145],
[0, 0, 0, 0, 0, 13.98572, 19.9912, 34.35651, 6.801527, 7.984733, -2.236641, 167.4422, 143.8738, 16.8242, -2.580153, 1.824428, -3.603053],
[0, 0, 0, 0, 0, 13.1619, 19.66498, 33.16703, 3.274809, 5.053435, -5.007634, 168.2845, 143.6632, 15.59463, -11.18321, 3.824427, -4.152672],
[0, 0, 0, 0, 0, 12.07635, 14.78928, 38.96936, 2.183206, -2.496183, -8.61832, 173.3277, 142.8681, 8.614595, -19.08397, 2.732824, -2.053435],
[0, 0, 0, 0, 0, 19.35997, 18.48776, 46.32756, -13.79389, -2.908397, 6.709924, 161.4333, 144.5212, 25.1079, 7.885496, -5.343512, 10.41985],
[0, 0, 0, 0, 0, 6.47928, 21.51743, 16.12393, -1.122137, -6.152672, 0.2061069, 167.0911, 143.5044, 17.06733, -8.847328, -5.450382, -3.0],
[0, 0, 0, 0, 0, 18.77464, 21.45835, 40.78104, -4.580153, 0.9923664, -2.671756, 165.3227, 147.3955, 22.1274, -14.03054, 2.70229, -0.03816794],
[0, 0, 0, 0, 0, 15.24341, 20.99385, 35.33214, -7.89313, 5.70229, 0.2213741, 166.4407, 146.7583, 20.05647, -1.053435, 5.366412, 3.267176],
[0, 0, 0, 0, 0, 18.31763, 16.29303, 48.45513, 1.580153, 3.564885, -5.801527, 165.1645, 143.7562, 19.72794, -4.89313, 4.007634, 3.572519],
[0, 0, 0, 0, 0, 16.61261, 16.19572, 45.67768, -7.778626, 0.8549618, 6.061069, 164.8696, 143.3582, 19.84087, -0.9923664, 1.587786, 1.793893],
[0, 0, 0, 0, 0, 13.65916, 18.61473, 35.76725, -2.0, 4.603054, 2.412214, 168.396, 144.4265, 15.86758, 1.244275, -0.7022901, 5.48855],
[0, 0, 0, 0, 0, 17.369, 17.50156, 44.68122, 16.01527, -0.389313, -7.91603, 171.1422, 145.6782, 12.69323, -6.992366, -3.045802, -7.480916],
[0, 0, 0, 0, 0, 16.39176, 18.01079, 42.06234, 2.496183, 6.450382, -3.099237, 169.9083, 147.094, 15.21675, -3.801527, 2.030534, 1.221374],
[0, 0, 0, 0, 0, 19.10894, 17.17768, 48.15734, -1.763359, 7.206107, -2.198473, 168.7499, 144.6105, 15.48978, -5.038168, 3.557252, 2.358779],
[0, 0, 0, 0, 0, 15.76188, 17.52462, 41.71928, 0.007633588, 0.7022901, 1.030534, 168.1553, 145.4117, 16.76539, -0.9541985, 3.259542, 0.9541985],
[0, 0, 0, 0, 0, 13.37909, 17.03784, 37.76609, -11.92366, 0.7709923, 6.0, 169.8345, 145.2886, 14.35339, -0.9465649, 1.175573, 1.648855],
[0, 0, 0, 0, 0, 13.96301, 20.64821, 33.3805, -18.54198, 4.38168, 14.03054, 167.8301, 147.1027, 18.28575, -0.2671756, 4.679389, 2.351145],
[0, 0, 0, 0, 0, 15.19977, 14.81652, 45.67396, -4.183206, -0.1984733, -5.045802, 168.4128, 144.2665, 15.7558, 0.1984733, 2.580153, 7.152672],
[0, 0, 0, 0, 0, 13.13266, 17.19254, 36.97209, -1.259542, -2.351145, -1.687023, 170.0089, 145.3539, 14.14225, -3.007634, 1.145038, 1.862595],
[0, 0, 0, 0, 0, 16.43653, 16.20702, 45.33545, 11.12977, -4.122138, -2.48855, 164.807, 143.1817, 19.80267, 8.099236, -4.419847, -4.961832],
[0, 0, 0, 0, 0, 11.90314, 15.46392, 37.26351, -18.29771, 0.7022901, 10.8855, 172.7211, 143.6787, 9.688886, 1.038168, 1.908397, 3.381679],
[0, 0, 0, 0, 0, 16.27335, 16.92117, 43.73461, -10.57252, 6.175572, 5.030534, 166.394, 144.7513, 18.76225, 8.778625, -1.152672, 9.641221],
[0, 0, 0, 0, 0, 8.006937, 18.6194, 22.69864, -2.152672, 0.2061069, -13.74046, 169.9332, 145.2127, 14.17635, -7.396946, 3.541985, 5.625954],
[0, 0, 0, 0, 0, 16.26255, 18.88854, 40.38219, -9.755725, -1.938931, -0.4732824, 171.9024, 147.8721, 12.59205, -2.870229, 1.832061, 2.526718],
[0, 0, 0, 0, 0, 13.0689, 17.63132, 36.10224, -3.473282, 5.91603, -2.282443, 174.0127, 145.4695, 8.488829, -2.21374, 5.51145, 1.671756],
[0, 0, 0, 0, 0, 14.67119, 17.78658, 39.1579, -3.648855, 2.21374, -1.732824, 171.9212, 144.7853, 11.20421, -3.572519, 0.4351145, 2.312977],
[0, 0, 0, 0, 0, 12.13071, 18.88188, 32.12367, -3.381679, -0.1603053, 1.366412, 174.8065, 146.1465, 7.533079, -0.9923664, 0.3969466, 1.473282],
[0, 0, 0, 0, 0, 10.63981, 18.30926, 29.58039, -3.320611, 3.610687, -5.343512, 170.9771, 145.604, 12.89438, -2.839695, 2.549618, 5.022901],
[0, 0, 0, 0, 0, 12.23949, 16.57907, 36.04079, -5.725191, 2.534351, 0.6412213, 172.47, 144.7464, 10.42358, -0.740458, 2.59542, 4.465649],
[0, 0, 0, 0, 0, 13.15524, 18.40779, 35.04117, -2.870229, 2.954198, -2.10687, 172.8421, 144.9171, 9.966226, -1.755725, 1.656489, 2.396947],
[0, 0, 0, 0, 0, 10.76206, 17.93017, 30.4227, 1.007634, -0.0610687, 2.114504, 173.0159, 145.1713, 9.813109, -1.374046, -0.9312977, 0.6717557],
[0, 0, 0, 0, 0, 10.46678, 17.79192, 29.92371, -6.206107, 2.122137, -0.6030535, 173.6623, 144.6258, 8.716961, -1.900763, 1.687023, 3.091603],
