144.40,223.54,143.00
143.53,223.80,142.38
143.24,226.62,144.78
142.97,225.14,143.11
145.79,224.24,145.07
147.08,225.45,147.49
146.02,224.74,145.77
146.76,222.38,144.32
147.68,221.99,144.90
147.64,223.86,146.60
146.46,225.32,146.75
145.83,224.41,145.28
145.88,223.42,144.40
146.60,224.25,145.91
145.99,225.26,146.23
146.33,226.63,147.82
145.32,225.10,145.41
146.00,224.71,145.73
146.71,224.99,146.70
147.90,225.45,148.31
144.87,224.49,144.38
145.64,224.51,145.19
146.86,224.70,146.58
146.38,226.08,147.37
146.19,226.39,147.46
145.39,225.98,146.29
143.99,225.54,144.51
145.10,225.96,145.99
146.28,226.72,147.85
146.60,227.16,148.56
145.14,226.23,146.29
145.32,226.30,146.52
146.56,229.65,150.71
145.72,226.55,147.15
146.53,228.14,149.35
145.19,226.34,146.44
146.83,225.60,147.38
148.21,225.00,148.21
148.17,226.33,149.35
146.56,226.25,147.70
148.31,226.63,149.75
147.60,226.61,149.04
148.01,225.95,148.85
146.93,225.69,147.56
147.72,225.98,148.60
147.28,226.33,148.48
149.42,224.43,148.92
148.71,226.38,149.92
147.18,226.85,148.85
146.55,227.75,149.04
147.10,226.46,148.43
147.97,225.39,148.32
149.31,227.45,151.42
146.99,226.63,148.46
147.34,226.88,149.03
146.88,226.31,148.06
146.61,226.41,147.90
146.19,226.56,147.62
146.63,227.53,148.91
147.67,225.94,148.51
146.59,226.69,148.13
146.13,226.65,147.64
145.91,226.66,147.43
146.77,226.16,147.82
147.27,225.96,148.13
147.71,225.90,148.52
147.70,226.59,149.12
147.08,226.96,148.84
149.08,227.09,150.89
149.07,226.82,150.65
148.75,227.11,150.59
148.03,226.76,149.59
146.85,226.71,148.40
148.36,226.67,149.84
149.47,226.40,150.68
147.91,225.72,148.55
148.11,226.27,149.24
146.65,226.42,147.94
146.78,225.74,147.45
146.45,228.49,149.59
148.42,227.30,150.44
148.87,228.09,151.54
147.54,228.42,150.56
148.95,228.15,151.67
149.97,227.86,152.39
145.02,229.96,149.55
147.20,228.73,150.51
149.12,227.62,151.37
150.90,227.30,152.82
151.69,227.12,153.42
151.71,227.20,153.51
152.50,226.94,154.05
149.32,228.42,152.24
152.06,230.05,156.05
154.70,229.71,158.16
156.36,230.34,160.05
156.72,226.50,157.79
159.96,223.83,159.20
162.12,221.49,159.96
165.27,221.91,163.68
160.80,222.24,159.01
163.91,224.07,163.41
164.68,226.16,165.26
161.02,225.75,161.48
161.62,223.63,160.78
168.62,222.36,167.55
165.60,221.32,163.72
165.36,222.45,164.07
167.97,222.73,167.01
168.62,221.16,167.04
167.84,221.78,166.44
165.27,220.94,163.14
164.11,220.72,161.70
162.78,220.76,160.23
163.51,221.97,161.78
162.17,221.64,160.11
158.97,223.69,158.07
159.96,224.60,159.71
161.85,223.43,160.90
161.99,223.23,160.92
160.98,224.47,160.65
160.54,224.48,160.21
163.11,224.26,162.69
165.44,223.77,164.83
161.79,224.06,161.22
159.61,224.57,159.32
160.26,224.05,159.65
160.75,224.15,160.22
160.91,224.05,160.32
159.08,223.66,158.17
157.93,224.38,157.50
157.66,224.31,157.17
157.83,225.42,158.13
158.21,225.78,158.74
160.24,225.98,160.86
157.68,225.60,158.09
157.66,225.05,157.70
159.56,225.36,159.79
160.97,225.46,161.25
157.50,228.63,159.96
155.35,227.21,156.98
158.38,227.79,160.23
156.68,229.09,159.52
161.63,227.56,163.11
157.86,226.88,159.15
156.31,226.88,157.66
156.58,225.88,157.21
156.70,232.12,161.48
158.35,227.07,159.73
154.16,228.99,157.17
151.59,229.67,155.33
153.54,229.36,156.87
153.89,227.83,156.06
154.43,229.70,157.91
155.69,227.99,157.87
152.96,228.79,155.91
153.19,228.19,155.68
154.94,227.96,157.14
154.77,228.37,157.28
155.13,228.36,157.60
153.88,228.90,156.84
153.79,229.09,156.90
153.97,229.10,157.07
154.47,228.38,157.01
154.03,228.76,156.87
153.90,229.10,157.01
153.28,230.76,157.65
152.57,229.69,156.23
153.32,229.87,157.05
153.40,229.59,156.91
152.83,231.18,157.56
153.43,229.53,156.89
154.82,229.05,157.81
154.01,229.69,157.53
153.80,229.30,157.06
154.01,229.02,157.05
154.41,228.68,157.17
153.56,228.56,156.30
152.39,228.19,154.93
152.44,229.12,155.69
153.54,229.52,156.99
153.57,229.69,157.14
152.53,230.05,156.47
154.07,229.41,157.39
154.16,229.28,157.37
153.81,228.71,156.64
154.07,228.69,156.86
154.27,229.04,157.29
153.48,229.09,156.62
153.10,229.30,156.42
152.27,229.88,156.11
152.46,229.63,156.09
152.50,229.48,156.02
151.88,229.41,155.40
151.22,229.80,155.10
151.14,229.15,154.52
151.89,229.68,155.61
152.85,229.46,156.32
152.44,228.69,155.36
151.48,228.68,154.47
152.01,228.58,154.88
153.45,228.24,155.96
151.76,228.93,154.92
150.97,229.94,154.98
150.96,230.88,155.70
150.80,229.78,154.70
149.77,229.81,153.79
149.38,229.85,153.46
149.65,229.77,153.65
148.98,229.81,153.07
149.62,230.24,154.00
151.06,229.60,154.80
150.59,229.90,154.61
150.84,229.62,154.61
151.44,229.61,155.14
151.77,229.56,155.41
151.11,229.36,154.66
149.63,229.81,153.66
150.79,230.18,155.01
151.78,229.99,155.76
150.71,229.12,154.10
150.27,228.90,153.52
152.36,231.49,157.38
151.36,230.34,155.64
151.88,231.55,157.01
150.33,230.64,154.96
151.46,229.80,155.32
151.24,229.64,154.99
152.03,229.87,155.88
151.62,232.81,157.71
147.44,231.11,152.75
146.62,232.79,153.42
