14.84,318.37,163.40
13.29,318.32,165.14
14.76,318.51,163.42
12.73,318.68,165.59
14.39,318.62,163.77
17.33,318.86,160.34
14.63,318.21,163.72
12.80,317.95,165.86
12.57,318.87,165.68
16.60,319.13,160.99
15.48,318.93,162.36
12.45,318.10,166.17
12.30,318.50,166.15
14.67,318.36,163.59
16.62,318.20,161.54
14.11,318.98,163.88
12.90,318.36,165.55
14.04,317.84,164.56
18.03,317.99,160.13
15.48,317.55,163.16
11.49,318.14,167.22
13.00,317.51,165.86
15.67,319.00,162.12
14.01,318.19,164.42
12.95,318.27,165.55
13.05,318.70,165.22
14.83,319.31,162.89
14.93,319.21,162.83
12.73,318.92,165.47
13.09,318.64,165.20
14.22,319.50,163.47
14.84,319.71,162.64
15.28,318.97,162.57
13.97,318.31,164.40
13.14,317.78,165.57
15.92,318.54,162.11
14.88,318.25,163.42
13.30,319.32,164.63
12.81,319.93,164.87
13.06,319.35,164.88
14.05,318.24,164.34
13.47,317.79,165.21
13.61,317.64,165.13
14.26,319.09,163.66
14.47,319.70,163.07
13.68,318.79,164.46
11.71,318.28,166.92
15.43,319.60,162.03
14.25,319.59,163.39
11.72,318.08,166.99
11.70,317.28,167.36
12.93,318.18,165.60
16.76,319.40,160.64
15.30,318.22,162.98
11.87,317.58,167.05
12.44,317.79,166.33
15.63,318.61,162.39
13.68,318.99,164.36
11.46,318.23,167.21
11.84,317.68,167.03
14.77,317.81,163.79
13.99,317.80,164.63
10.59,318.14,168.21
12.33,318.75,166.01
13.58,318.72,164.61
13.93,318.80,164.18
12.41,317.99,166.27
11.27,317.68,167.66
15.09,318.72,162.93
15.04,319.11,162.76
12.02,317.95,166.71
12.03,318.28,166.55
14.80,318.79,163.21
12.92,319.38,165.03
11.39,319.26,166.84
13.80,319.26,164.08
14.40,318.50,163.81
12.37,318.05,166.29
12.08,318.16,166.56
13.05,318.79,165.17
14.35,318.67,163.77
13.21,318.82,164.98
12.54,318.17,166.04
13.60,318.08,164.92
14.41,317.73,164.21
13.09,318.52,165.26
12.99,318.63,165.33
12.50,319.68,165.36
13.50,319.53,164.29
11.38,318.19,167.31
12.58,318.50,165.84
12.18,318.62,166.24
11.93,318.77,166.44
13.71,318.24,164.72
12.98,318.10,165.59
12.52,318.61,165.86
13.72,319.10,164.26
13.56,319.36,164.30
12.04,318.62,166.39
11.73,318.09,166.97
13.84,317.77,164.81
12.96,317.71,165.80
12.09,318.05,166.59
12.53,319.05,165.63
13.31,318.95,164.80
12.79,318.66,165.53
12.16,318.34,166.38
13.44,318.46,164.91
12.83,318.54,165.54
12.77,318.42,165.67
12.88,317.84,165.83
12.90,317.85,165.80
12.72,317.99,165.93
13.01,318.22,165.50
12.93,318.13,165.64
12.72,318.31,165.78
13.36,318.64,164.90
12.63,318.07,165.99
12.79,317.74,165.97
14.51,318.09,163.91
13.21,318.69,165.04
12.37,319.16,165.77
13.28,318.59,165.01
12.36,318.35,166.16
11.94,318.45,166.57
13.11,318.66,165.17
14.44,318.52,163.76
12.54,318.25,166.01
12.15,318.26,166.43
12.26,318.98,165.98
14.01,319.05,163.96
12.29,318.56,166.13
11.59,318.02,167.16
12.27,318.22,166.32
13.36,318.65,164.89
13.48,318.00,165.08
11.96,318.82,166.39
12.71,318.26,165.81
14.32,318.65,163.82
12.79,317.95,165.88
11.00,317.95,167.84
13.99,318.02,164.53
13.64,318.11,164.86
11.46,318.66,167.03
12.39,318.23,166.18
14.30,318.52,163.92
12.42,318.40,166.07
10.88,317.64,168.10
13.64,319.15,164.32
13.54,319.09,164.46
11.42,318.66,167.07
11.95,318.48,166.55
12.99,317.96,165.65
13.01,317.55,165.82
12.86,318.13,165.71
12.26,318.57,166.16
12.63,318.96,165.56
12.70,318.50,165.71
12.31,318.82,165.99
12.13,318.41,166.39
10.60,318.11,168.21
12.51,317.61,166.33
11.80,318.22,166.84
12.49,318.82,165.79
13.21,318.91,164.94
12.12,318.67,166.28
12.39,318.14,166.22
12.62,318.40,165.85
12.32,318.05,166.34
12.36,318.16,166.25
12.05,317.75,166.78
12.13,319.10,166.07
12.95,319.01,165.18
12.90,318.34,165.56
11.45,317.99,167.33
12.62,318.20,165.94
13.51,318.41,164.85
12.64,318.28,165.88
12.44,318.62,165.94
12.88,318.73,165.40
13.32,318.90,164.81
12.66,318.09,165.94
12.05,318.44,166.46
12.38,318.44,166.10
11.88,317.99,166.86
12.53,318.30,165.99
13.15,318.51,165.20
13.06,318.67,165.22
11.60,318.18,167.08
12.55,319.08,165.59
10.22,318.67,168.42
10.96,318.72,167.57
9.79,318.15,169.09
11.16,318.51,167.43
10.47,319.53,167.78
9.87,320.60,168.04
14.90,321.50,161.50
12.72,323.26,163.18
10.68,324.81,165.02
10.26,324.88,165.56
12.00,324.66,163.31
13.34,323.68,162.12
15.13,322.58,160.54
14.16,322.04,162.08
13.69,322.76,162.23
13.48,323.94,161.78
15.09,326.32,157.97
14.32,327.79,157.95
12.97,328.45,159.44
11.82,330.06,160.02
13.92,330.57,156.28
15.50,328.33,155.79
13.94,327.29,158.87
15.81,327.78,155.80
11.95,327.52,161.61
11.24,329.84,161.12
14.46,332.07,154.06
16.45,332.07,150.87
15.39,331.12,153.47
13.58,329.28,157.88
14.16,328.96,157.25
14.21,328.45,157.58
13.65,330.03,157.16
14.19,330.62,155.81
13.87,329.95,156.88
13.20,329.55,158.24
14.02,330.26,156.39
15.45,329.79,154.62
14.27,329.21,156.88
13.46,329.14,158.16
15.95,328.80,154.74
15.01,329.48,155.55
15.03,329.82,155.22
14.38,328.92,156.96
14.49,328.27,157.32
14.95,328.58,156.39
15.86,329.77,154.01
14.84,329.42,155.84
13.61,328.43,158.50
15.44,328.52,155.72
16.36,329.00,153.96
14.52,328.88,156.78
15.77,328.73,155.07
16.56,328.46,154.16
17.13,328.22,153.55
15.64,328.35,155.57
10.27,326.84,164.51
13.65,327.32,159.26
15.86,328.00,155.55
15.97,328.42,155.04
13.70,327.79,158.85
13.60,327.40,159.28
15.20,327.29,157.07
17.44,328.21,153.13
17.22,327.76,153.83
16.06,327.89,155.35
14.87,327.62,157.28
14.30,328.16,157.68
15.86,328.35,155.25
16.73,327.42,154.82
15.18,327.46,156.97
16.44,328.12,154.63
17.44,327.82,153.47
14.96,327.55,157.21
14.62,327.45,157.77
14.64,327.32,157.84
16.11,327.17,155.88
16.62,327.57,154.83
16.75,328.45,153.89
15.08,327.21,157.30
14.96,326.99,157.64
17.18,327.43,154.18
16.55,327.17,155.27
14.57,327.14,158.08
14.57,327.20,158.04
16.49,326.89,155.59
17.18,327.12,154.43
15.06,327.00,157.50
14.11,326.95,158.87
15.49,327.44,156.53
17.00,326.76,154.99
16.22,326.87,155.97
13.72,326.64,159.66
13.82,326.74,159.45
16.35,327.79,155.03
15.54,327.66,156.29
14.21,327.16,158.58
14.88,326.68,158.00
16.37,327.34,155.38
16.01,326.55,156.52
15.19,326.86,157.42
14.62,326.71,158.33
14.83,327.55,157.40
15.72,327.86,155.87
14.95,326.22,158.24
14.26,326.97,158.65
14.91,327.60,157.24
15.51,327.60,156.37
15.53,326.90,156.91
15.62,326.71,156.94
14.90,327.41,157.41
14.12,327.87,158.17
15.26,326.94,157.25
14.50,326.53,158.63
14.56,326.75,158.39
14.40,327.67,157.92
14.56,327.34,157.94
14.31,326.62,158.83
14.15,326.29,159.30
17.19,328.94,152.82
16.57,329.07,153.59
16.11,327.96,155.22
16.33,327.96,154.92
15.42,327.57,156.53
14.66,326.89,158.13
14.24,326.25,159.20
16.24,328.15,154.88
15.29,329.23,155.34
15.25,328.41,156.09
13.48,327.37,159.48
13.39,326.33,160.34
15.78,326.87,156.59
15.56,327.67,156.25
14.16,327.86,158.12
14.97,327.74,157.04
15.91,327.34,156.02
15.71,326.98,156.59
14.42,326.14,159.02
13.97,325.67,159.98
15.61,326.90,156.80
16.42,328.24,154.54
15.18,327.26,157.11
14.30,326.35,159.04
12.85,326.05,161.28
14.85,326.86,157.89
16.23,327.51,155.44
15.45,326.79,157.11
14.45,325.56,159.40
14.18,326.00,159.46
15.16,326.17,157.99
15.13,325.78,158.32
13.95,326.37,159.52
15.65,327.28,156.44
17.11,327.42,154.29
15.55,327.16,156.68
13.33,326.05,160.61
13.29,325.93,160.75
14.95,326.85,157.77
16.88,327.74,154.33
14.87,327.07,157.71
13.60,326.58,159.87
14.69,327.10,157.94
16.90,327.20,154.76
14.98,326.66,157.87
14.30,326.81,158.72
14.22,327.26,158.49
14.93,327.64,157.18
16.37,326.77,155.84
15.11,326.54,157.78
12.81,326.83,160.81
12.92,327.28,160.35
14.35,326.46,158.89
13.94,326.92,159.14
9.88,325.60,165.73
12.09,326.86,161.84
11.40,326.69,162.93
8.85,326.80,166.62
4.45,325.83,173.46
8.67,326.87,166.86
17.04,330.20,151.84
13.90,329.51,157.20
9.97,330.31,162.87
5.32,327.13,171.80
5.71,326.72,171.33
17.92,328.68,152.01
20.85,330.07,146.51
11.17,329.99,161.12
5.63,330.90,169.96
10.87,330.34,161.36
14.54,330.74,155.17
6.22,330.12,169.26
2.44,327.10,176.23
358.77,322.58,181.61
351.89,318.79,189.24
356.12,316.72,184.12
0.07,316.40,179.93
3.80,316.12,176.05
1.29,317.41,178.60
3.30,320.19,176.04
2.23,321.72,177.17
356.21,319.47,184.44
354.03,319.42,186.96
356.37,320.03,184.32
356.53,319.62,184.08
356.72,319.08,183.78
356.48,319.70,184.14
355.43,320.73,185.58
0.66,321.84,179.16
1.17,320.76,178.57
357.13,320.40,183.46
349.02,320.92,193.43
358.31,323.22,182.26
1.64,322.93,177.83
359.52,319.46,180.57
353.25,317.76,187.43
349.67,317.85,191.38
354.47,318.12,186.17
359.77,319.76,180.27
2.11,319.25,177.55
354.45,316.88,185.93
346.81,317.39,194.29
353.43,319.09,187.57
358.65,319.40,181.58
358.60,317.67,181.54
356.14,318.12,184.31
348.31,318.01,192.95
349.62,320.70,192.61
359.76,325.63,180.35
1.51,324.43,177.89
355.44,324.08,186.29
346.76,322.94,197.30
350.17,325.38,194.08
350.20,324.00,193.37
349.33,322.64,193.86
337.82,321.64,207.26
340.51,322.77,204.98
346.96,323.06,197.12
343.86,325.02,202.47
338.20,324.66,209.43
342.64,329.06,207.55
346.19,327.67,201.22
341.43,328.67,208.89
337.90,328.21,213.23
340.91,326.69,207.77
347.72,326.03,197.90
339.96,325.05,207.56
334.46,324.07,213.41
338.26,324.55,209.25
344.78,328.59,204.02
343.49,328.86,206.13
342.57,327.19,205.97
340.19,325.55,207.71
345.63,326.65,201.28
343.98,327.29,204.08
345.95,326.02,200.37
342.41,323.75,203.38
346.19,325.00,199.33
345.64,325.58,200.49
344.96,326.54,202.13
347.52,326.18,198.27
347.45,327.21,199.07
342.49,326.03,205.08
344.28,325.21,202.05
345.54,325.25,200.40
346.17,324.43,199.00
345.65,324.22,199.54
346.48,324.80,198.82
347.55,322.67,196.14
346.24,323.33,198.21
343.86,321.04,199.69
345.94,319.15,196.15
340.40,319.42,202.58
334.72,319.04,208.55
342.82,317.71,198.78
353.57,322.40,188.32
349.54,322.26,193.42
346.70,324.03,198.05
344.78,322.49,199.52
349.31,322.49,193.81
359.35,329.45,181.10
353.12,326.40,190.29
344.92,323.79,200.20
348.42,325.85,196.80
359.90,332.48,180.20
4.84,334.01,170.15
359.03,331.52,181.80
356.25,331.09,186.77
0.83,335.31,178.19
7.48,336.67,163.06
3.70,335.13,172.05
1.51,337.66,176.32
356.71,334.61,186.90
0.08,333.30,179.84
3.34,334.79,172.93
4.32,337.02,169.90
1.14,336.83,177.33
0.12,334.32,179.75
2.93,333.81,174.06
1.76,333.29,176.50
1.55,331.96,177.10
357.18,331.49,185.18
359.69,331.56,180.57
1.47,330.71,177.38
359.91,331.42,180.16
1.54,330.40,177.30
1.34,328.65,177.80
358.66,326.89,182.06
354.73,325.09,187.52
353.84,325.05,188.78
356.37,325.20,185.22
357.51,324.72,183.52
4.77,328.70,172.18
7.07,328.81,168.42
12.16,331.86,158.05
22.45,337.17,135.54
28.11,337.67,127.56
27.69,335.79,130.59
21.94,335.85,138.06
20.15,338.12,137.57
23.13,337.99,133.43
26.26,339.47,127.21
31.04,345.35,113.49
29.02,342.45,119.68
28.49,340.94,122.48
24.96,339.72,128.44
22.46,340.85,130.02
24.44,341.18,126.88
26.06,341.24,124.78
26.04,342.90,122.19
30.17,345.55,113.90
29.39,345.12,115.25
31.01,344.50,114.78
29.74,343.46,117.46
25.80,343.02,122.27
26.62,344.02,119.75
27.25,347.53,113.24
28.29,348.58,110.58
31.97,349.83,106.04
29.82,348.19,110.05
29.93,352.34,103.14
32.04,355.87,96.58
35.31,357.58,93.41
36.32,353.89,98.29
34.88,354.55,97.80
32.36,353.98,99.45
36.08,355.49,96.18
35.14,352.39,100.75
35.21,347.22,107.82
31.79,347.43,109.78
28.58,347.40,112.31
25.87,341.69,124.30
36.50,344.79,110.17
36.03,341.68,114.48
30.49,336.98,125.82
26.29,336.20,131.76
28.17,335.41,130.51
27.07,331.74,136.45
24.42,331.56,140.04
22.46,329.60,144.83
23.74,327.47,145.40
30.21,328.72,136.22
29.02,328.57,137.77
26.73,326.51,142.73
21.14,323.80,152.15
22.23,322.62,151.85
28.75,321.26,145.63
29.71,320.48,145.32
27.04,319.57,149.08
19.13,319.40,157.96
27.79,320.13,147.75
27.72,319.07,148.78
29.77,319.58,146.11
19.53,315.34,160.25
15.40,312.67,165.75
23.15,314.31,157.35
24.68,316.64,154.05
23.51,319.98,152.62
18.67,318.22,159.29
18.39,317.96,159.76
17.03,317.78,161.34
16.10,317.90,162.29
6.64,317.38,172.79
1.35,316.15,178.60
8.62,318.26,170.36
19.80,321.39,155.73
23.45,320.06,152.62
19.62,318.71,157.90
13.84,317.45,164.98
24.35,322.46,149.51
25.87,323.00,147.23
16.76,320.76,159.77
12.88,320.20,164.66
12.63,320.33,164.88
18.21,321.01,157.88
21.01,322.28,153.59
19.73,320.89,156.19
16.96,319.96,160.05
16.08,320.20,160.92
17.49,319.16,159.98
17.39,318.89,160.25
18.16,319.79,158.79
14.68,319.21,163.11
17.46,321.06,158.73
15.93,319.08,161.78
17.41,319.58,159.79
15.95,318.78,161.94
11.10,317.65,167.85
10.47,316.64,168.93
11.12,316.71,168.22
14.65,317.33,164.17
12.70,317.89,166.00
9.48,317.74,169.59
9.93,317.72,169.10
13.39,318.05,165.17
14.08,317.78,164.55
11.59,317.55,167.37
10.21,317.05,169.05
9.25,316.12,170.39
8.33,317.13,171.04
11.17,317.85,167.69
9.21,317.31,170.03
8.82,317.71,170.32
9.96,318.21,168.88
11.74,318.23,166.90
11.54,318.07,167.19
8.70,318.09,170.33
8.47,317.32,170.83
12.72,318.28,165.79
9.84,317.64,169.22
9.03,316.52,170.49
9.95,316.15,169.66
11.86,317.11,167.26
8.00,318.02,171.12
6.27,318.10,173.02
8.15,318.01,170.96
10.07,317.97,168.85
9.19,319.22,169.37
7.97,317.06,171.45
7.47,316.46,172.14
7.53,317.71,171.74
9.00,317.10,170.33
9.56,317.68,169.53
9.32,318.35,169.55
7.30,318.13,171.86
6.88,318.20,172.32
8.63,317.71,170.53
8.95,318.11,170.04
6.87,318.04,172.36
5.07,317.15,174.54
7.77,317.87,171.42
9.09,318.07,169.89
8.14,317.44,171.15
7.29,317.00,172.18
9.60,317.40,169.58
8.42,317.86,170.70
5.60,317.05,173.98
6.79,316.69,172.81
7.87,317.71,171.35
6.74,318.21,172.47
7.28,317.09,172.18
5.82,317.02,173.75
5.97,317.47,173.50
8.39,318.09,170.66
8.01,317.47,171.28
5.63,317.39,173.88
5.24,316.98,174.39
5.89,317.37,173.60
7.97,318.16,171.11
9.04,317.16,170.26
7.21,317.74,172.07
5.74,318.22,173.58
5.47,317.43,174.05
8.23,317.83,170.93
6.22,317.17,173.29
4.54,317.10,175.12
2.81,316.68,177.02
5.05,317.54,174.49
7.08,317.39,172.31
9.63,318.81,169.03
6.93,318.88,172.07
4.18,318.94,175.21
4.29,317.55,175.32
5.24,316.28,174.52
7.54,317.18,171.87
6.91,317.75,172.40
4.00,317.85,175.58
3.96,317.09,175.74
6.67,317.90,172.62
7.97,317.92,171.19
5.72,317.36,173.80
2.70,317.27,177.08
5.07,317.51,174.47
7.62,318.14,171.51
9.07,319.28,169.49
5.85,318.56,173.38
2.60,317.77,177.14
5.36,318.05,174.04
7.64,319.15,171.18
5.92,318.16,173.40
4.91,319.66,174.22
2.34,320.17,177.20
2.58,318.67,177.06
4.33,318.41,175.12
4.67,319.99,174.44
1.75,320.24,177.89
358.67,319.47,181.55
0.12,319.83,179.86
3.57,322.00,175.43
2.48,321.32,176.90
358.95,321.58,181.33
358.10,319.89,182.26
359.57,319.16,180.50
354.93,320.30,186.10
351.50,319.62,189.96
356.20,319.63,184.46
357.69,321.60,182.91
355.38,323.63,186.26
355.64,322.33,185.64
357.36,321.46,183.31
357.77,321.18,182.77
355.53,320.43,185.40
354.45,319.81,186.57
356.22,320.71,184.61
357.31,320.18,183.23
359.01,321.98,181.27
358.58,321.53,181.79
357.32,320.30,183.23
356.65,319.42,183.91
355.72,319.98,185.09
358.18,319.73,182.15
358.18,319.74,182.15
356.91,320.26,183.72
356.75,320.59,183.96
0.08,321.02,179.90
359.46,319.92,180.64
357.14,318.31,183.21
357.28,318.56,183.08
358.84,319.31,181.35
359.79,321.07,180.26
358.34,320.81,182.04
357.18,319.94,183.35
359.47,320.55,180.64
358.55,319.47,181.70
357.20,320.24,183.37
357.51,320.50,183.02
358.85,320.42,181.39
0.57,319.77,179.32
358.15,319.33,182.15
358.05,319.37,182.27
356.56,319.45,184.02
358.14,319.80,182.20
357.69,320.00,182.75
358.43,320.21,181.88
357.95,320.18,182.45
358.27,320.00,182.06
358.91,319.77,181.29
357.63,320.18,182.84
358.59,320.41,181.70
358.00,319.21,182.32
356.40,319.49,184.22
357.46,320.20,183.04
359.63,320.78,180.46
357.81,320.21,182.63
356.74,319.55,183.83
357.96,319.71,182.40
359.24,319.18,180.88
358.36,319.07,181.90
357.91,319.95,182.49
357.71,320.29,182.76
359.14,319.63,181.01
0.07,318.69,179.92
358.08,318.15,182.15
356.46,317.07,183.80
0.57,317.08,179.39
2.12,316.66,177.75
1.35,318.70,178.46
0.28,319.86,179.66
0.77,319.66,179.09
3.19,317.71,176.49
6.08,316.13,173.68
5.43,313.73,174.80
8.78,311.59,172.19
9.19,310.27,172.19
8.52,313.97,171.78
8.37,315.02,171.62
8.20,313.80,172.14
6.96,314.75,173.10
8.98,315.14,170.98
11.90,314.63,168.25
8.30,314.74,171.77
9.67,314.53,170.49
12.79,313.01,168.04
14.19,312.79,166.83
14.45,312.48,166.73
14.33,312.44,166.85
13.44,313.78,167.11
11.86,313.93,168.57
12.55,313.42,168.10
12.17,313.13,168.58
11.36,313.45,169.23
12.58,312.48,168.45
11.88,312.71,169.01
13.05,312.85,167.87
13.53,311.76,167.88
12.98,312.85,167.93
11.52,312.73,169.34
11.75,313.50,168.83
13.87,312.75,167.14
12.22,312.21,168.88
11.77,311.65,169.50
14.20,312.01,167.17
12.58,313.25,168.14
12.40,313.77,168.11
12.26,312.56,168.72
12.28,311.81,168.98
12.96,311.43,168.52
13.40,312.06,167.87
11.24,311.37,170.08
12.28,312.60,168.68
13.50,312.40,167.63
11.18,312.25,169.82
11.16,312.20,169.86
12.98,312.02,168.26
12.20,312.02,168.97
12.13,312.40,168.89
13.89,312.70,167.15
12.31,312.48,168.70
11.52,312.44,169.44
11.68,311.60,169.60
12.72,312.87,168.16
11.76,312.84,169.07
10.20,313.18,170.41
12.76,313.12,168.03
12.32,314.31,167.97
11.04,314.40,169.18
9.37,313.33,171.15
11.92,312.90,168.91
10.68,313.44,169.88
9.83,313.14,170.78
11.40,313.90,169.02
12.32,315.26,167.57
10.46,315.80,169.25
9.37,314.72,170.72
10.81,315.11,169.15
7.34,314.19,172.86
5.66,314.53,174.43
4.16,315.51,175.76
8.28,315.98,171.44
9.56,317.12,169.72
8.47,317.80,170.68
4.37,317.16,175.29
3.50,317.11,176.24
3.91,317.49,175.73
4.97,316.01,174.85
4.12,317.07,175.57
2.38,318.16,177.34
359.12,317.37,180.96
2.11,317.91,177.66
3.71,318.12,175.86
3.41,318.50,176.14
2.05,318.31,177.70
0.59,318.76,179.33
1.56,318.19,178.25
3.17,317.55,176.54
2.45,317.81,177.30
1.78,318.86,177.96
1.35,317.79,178.51
359.80,319.06,180.23
4.67,319.72,174.49
4.53,319.48,174.71
0.16,318.48,179.82
0.24,317.52,179.74
0.61,318.49,179.31
3.25,319.98,176.13
2.82,320.50,176.58
1.89,320.93,177.67
0.46,319.93,179.45
358.90,318.20,181.23
1.83,317.81,177.98
4.65,319.44,174.57
3.07,319.98,176.34
359.97,319.86,180.03
1.56,319.79,178.15
4.58,319.04,174.73
4.46,318.93,174.89
359.60,318.79,180.45
0.75,319.03,179.14
3.41,320.43,175.87
2.08,320.75,177.45
2.05,319.82,177.58
2.67,319.87,176.83
0.88,320.17,178.94
2.90,320.81,176.44
2.88,320.35,176.52
358.77,320.97,181.52
0.44,321.14,179.45
0.01,320.48,179.99
0.92,320.93,178.87
357.67,320.34,182.82
357.50,320.57,183.04
357.96,321.34,182.55
355.24,322.12,186.11
358.15,323.24,182.47
358.35,323.08,182.20
354.45,324.60,187.78
353.43,323.26,188.76
358.09,322.85,182.52
357.72,322.93,183.01
352.29,322.77,190.11
353.03,323.18,189.28
351.95,325.14,191.48
352.74,327.70,191.39
350.09,325.45,194.23
354.59,324.97,187.69
355.66,324.21,186.01
353.54,323.45,188.69
348.67,319.96,193.42
349.52,323.60,194.09
347.85,323.52,196.23
350.29,324.58,193.53
349.36,326.44,195.81
347.81,326.33,197.97
348.51,326.62,197.15
350.28,327.10,194.84
349.32,324.87,195.01
352.56,324.08,190.22
353.11,324.08,189.47
349.97,321.30,192.44
346.14,321.84,197.43
348.64,324.43,195.69
351.88,326.80,192.30
353.50,328.25,190.44
348.99,325.39,195.74
347.49,324.52,197.29
351.39,324.84,192.14
354.44,324.50,187.78
351.03,323.69,192.12
349.18,324.24,194.86
350.17,324.08,193.45
353.83,325.14,188.82
349.88,325.52,194.57
348.23,324.64,196.36
348.96,325.08,195.61
352.70,324.31,190.11
350.91,324.33,192.56
349.15,324.44,195.01
350.17,323.97,193.40
353.46,324.26,189.06
351.69,324.36,191.52
350.07,323.47,193.30
351.17,323.14,191.71
349.69,321.69,192.97
351.02,321.11,191.09
349.54,320.98,192.83
349.65,320.73,192.59
351.65,320.87,190.23
358.72,322.18,181.65
358.93,319.24,181.24
1.05,318.21,178.82
359.83,317.98,180.19
7.71,315.17,172.25
6.63,314.15,173.56
5.28,312.57,175.15
0.81,310.84,179.30
4.47,311.47,176.05
8.01,313.62,172.37
11.11,313.93,169.29
7.26,311.31,173.61
4.18,310.34,176.45
4.55,309.36,176.27
7.72,307.32,174.10
9.92,305.84,172.80
12.53,307.00,170.49
10.53,307.08,172.00
13.13,306.31,170.27
7.75,304.51,174.65
10.14,303.83,173.17
5.84,305.04,175.89
8.95,306.96,173.24
10.67,306.08,172.19
9.51,305.39,173.22
4.48,305.42,176.81
6.16,305.21,175.64
7.99,306.02,174.18
6.35,306.23,175.34
3.80,306.73,177.16
5.17,307.76,175.99
